,Date,Team,Win,Loss,Tie,Diff,Division,Cum_Win,Cum_Loss,Cum_Tie,Cum_Diff,Season,Standing
2651,09-05-2025,P-09 Taste My Rainbow,2,2,0,5.0,P,6,2,0,24.0,Fall,3
2652,09-05-2025,P-05 Jaw Breakers,1,3,0,-15.0,P,4,4,0,6.0,Fall,4
2653,09-05-2025,P-08 Nutty Buddies,3,1,0,7.0,P,4,4,0,-1.0,Fall,5
2654,09-05-2025,P-07 Reese’s Pieces (of ass),2,2,0,-2.0,P,3,5,0,-13.0,Fall,6
2655,09-05-2025,P-02 Spikes and Ike’s,2,2,0,8.0,P,3,5,0,-19.0,Fall,7
2656,09-05-2025,P-06 Hot Ta-Mamas!,0,4,0,-37.0,P,2,6,0,-29.0,Fall,8
2657,09-05-2025,P-04 The SnM’s,0,4,0,-16.0,P,1,7,0,-45.0,Fall,9
2658,09-12-2025,P-01 Pop rocks cock blocks,3,1,0,18.0,P,10,2,0,50.0,Fall,1
2659,09-12-2025,P-09 Taste My Rainbow,3,1,0,19.0,P,9,3,0,43.0,Fall,2
2660,09-12-2025,P-03 Blows Pop,2,2,0,-3.0,P,8,4,0,42.0,Fall,3
2661,09-12-2025,P-08 Nutty Buddies,3,1,0,15.0,P,7,5,0,14.0,Fall,4
2662,09-12-2025,P-07 Reese’s Pieces (of ass),2,2,0,8.0,P,5,7,0,-5.0,Fall,5
2663,09-12-2025,P-02 Spikes and Ike’s,2,2,0,-12.0,P,5,7,0,-31.0,Fall,6
2664,09-12-2025,P-06 Hot Ta-Mamas!,2,2,0,4.0,P,4,8,0,-25.0,Fall,7
2665,09-12-2025,P-05 Jaw Breakers,0,4,0,-37.0,P,4,8,0,-31.0,Fall,8
2666,09-12-2025,P-04 The SnM’s,1,3,0,-12.0,P,2,10,0,-57.0,Fall,9
2667,09-19-2025,P-01 Pop rocks cock blocks,4,0,0,31.0,P,14,2,0,81.0,Fall,1
2668,09-19-2025,P-09 Taste My Rainbow,3,1,0,19.0,P,12,4,0,62.0,Fall,2
2669,09-19-2025,P-03 Blows Pop,1,3,0,-10.0,P,9,7,0,32.0,Fall,3
2670,09-19-2025,P-05 Jaw Breakers,4,0,0,32.0,P,8,8,0,1.0,Fall,4
2671,09-19-2025,P-08 Nutty Buddies,1,3,0,-19.0,P,8,8,0,-5.0,Fall,5
2672,09-19-2025,P-02 Spikes and Ike’s,3,1,0,9.0,P,8,8,0,-22.0,Fall,6
2673,09-19-2025,P-07 Reese’s Pieces (of ass),1,3,0,-22.0,P,6,10,0,-27.0,Fall,7
2674,09-19-2025,P-06 Hot Ta-Mamas!,1,3,0,-12.0,P,5,11,0,-37.0,Fall,8
2675,09-19-2025,P-04 The SnM’s,0,4,0,-28.0,P,2,14,0,-85.0,Fall,9
2676,09-26-2025,P-01 Pop rocks cock blocks,2,2,0,2.0,P,16,4,0,83.0,Fall,1
2677,09-26-2025,P-09 Taste My Rainbow,3,1,0,14.0,P,15,5,0,76.0,Fall,2
2678,09-26-2025,P-03 Blows Pop,3,1,0,14.0,P,12,8,0,46.0,Fall,3
2679,09-26-2025,P-05 Jaw Breakers,4,0,0,36.0,P,12,8,0,37.0,Fall,4
2680,09-26-2025,P-08 Nutty Buddies,2,2,0,9.0,P,10,10,0,4.0,Fall,5
2681,09-26-2025,P-02 Spikes and Ike’s,1,3,0,-16.0,P,9,11,0,-38.0,Fall,6
2682,09-26-2025,P-07 Reese’s Pieces (of ass),1,3,0,-23.0,P,7,13,0,-50.0,Fall,7
2683,09-26-2025,P-06 Hot Ta-Mamas!,0,4,0,-44.0,P,5,15,0,-81.0,Fall,8
2684,09-26-2025,P-04 The SnM’s,2,2,0,8.0,P,4,16,0,-77.0,Fall,9
2685,10-10-2025,P-01 Pop rocks cock blocks,4,0,0,21.0,P,20,4,0,104.0,Fall,1
2686,10-10-2025,P-09 Taste My Rainbow,4,0,0,25.0,P,19,5,0,101.0,Fall,2
2687,10-10-2025,P-03 Blows Pop,2,2,0,18.0,P,14,10,0,64.0,Fall,3
2688,10-10-2025,P-05 Jaw Breakers,1,2,1,-9.0,P,13,10,1,28.0,Fall,4
2689,10-10-2025,P-02 Spikes and Ike’s,4,0,0,35.0,P,13,11,0,-3.0,Fall,5
2690,10-10-2025,P-08 Nutty Buddies,0,3,1,-26.0,P,10,13,1,-22.0,Fall,6
2691,10-10-2025,P-07 Reese’s Pieces (of ass),0,4,0,-19.0,P,7,17,0,-69.0,Fall,7
2692,10-10-2025,P-04 The SnM’s,2,2,0,-2.0,P,6,18,0,-79.0,Fall,8
2693,10-10-2025,P-06 Hot Ta-Mamas!,0,4,0,-43.0,P,5,19,0,-124.0,Fall,9
2694,10-17-2025,P-09 Taste My Rainbow,3,0,1,17.0,P,22,5,1,118.0,Fall,1
2695,10-17-2025,P-01 Pop rocks cock blocks,2,1,1,13.0,P,22,5,1,117.0,Fall,2
2696,10-17-2025,P-03 Blows Pop,3,1,0,8.0,P,17,11,0,72.0,Fall,3
2697,10-17-2025,P-02 Spikes and Ike’s,2,2,0,17.0,P,15,13,0,14.0,Fall,4
2698,10-17-2025,P-05 Jaw Breakers,0,4,0,-30.0,P,13,14,1,-2.0,Fall,5
2699,10-17-2025,P-08 Nutty Buddies,3,1,0,14.0,P,13,14,1,-8.0,Fall,6
2700,10-17-2025,P-07 Reese’s Pieces (of ass),3,1,0,15.0,P,10,18,0,-54.0,Fall,7
2701,10-17-2025,P-04 The SnM’s,0,4,0,-22.0,P,6,22,0,-101.0,Fall,8
2702,10-17-2025,P-06 Hot Ta-Mamas!,1,3,0,-32.0,P,6,22,0,-156.0,Fall,9
2703,10-24-2025,P-01 Pop rocks cock blocks,3,1,0,19.0,P,25,6,1,136.0,Fall,1
2704,10-24-2025,P-09 Taste My Rainbow,2,2,0,-3.0,P,24,7,1,115.0,Fall,2
2705,10-24-2025,P-03 Blows Pop,2,2,0,-8.0,P,19,13,0,64.0,Fall,3
2706,10-24-2025,P-02 Spikes and Ike’s,2,2,0,-1.0,P,17,15,0,13.0,Fall,4
2707,10-24-2025,P-05 Jaw Breakers,3,1,0,16.0,P,16,15,1,14.0,Fall,5
2708,10-24-2025,P-08 Nutty Buddies,3,1,0,3.0,P,16,15,1,-5.0,Fall,6
2709,10-24-2025,P-07 Reese’s Pieces (of ass),1,3,0,-8.0,P,11,21,0,-62.0,Fall,7
2710,10-24-2025,P-04 The SnM’s,2,2,0,4.0,P,8,24,0,-97.0,Fall,8
2711,10-24-2025,P-06 Hot Ta-Mamas!,0,4,0,-22.0,P,6,26,0,-178.0,Fall,9
2712,11-07-2025,P-01 Pop rocks cock blocks,3,1,0,27.0,P,28,7,1,163.0,Fall,1
2713,11-07-2025,P-09 Taste My Rainbow,2,2,0,-6.0,P,26,9,1,109.0,Fall,2
2714,11-07-2025,P-03 Blows Pop,3,1,0,4.0,P,22,14,0,68.0,Fall,3
2715,11-07-2025,P-05 Jaw Breakers,4,0,0,51.0,P,20,15,1,65.0,Fall,4
2716,11-07-2025,P-08 Nutty Buddies,1,3,0,-3.0,P,17,18,1,-8.0,Fall,5
2717,11-07-2025,P-02 Spikes and Ike’s,0,4,0,-31.0,P,17,19,0,-18.0,Fall,6
2718,11-07-2025,P-07 Reese’s Pieces (of ass),3,1,0,9.0,P,14,22,0,-53.0,Fall,7
2719,11-07-2025,P-04 The SnM’s,1,2,1,-18.0,P,9,26,1,-115.0,Fall,8
2720,11-07-2025,P-06 Hot Ta-Mamas!,0,3,1,-33.0,P,6,29,1,-211.0,Fall,9
2721,11-14-2025,P-01 Pop rocks cock blocks,4,0,0,17.0,P,32,7,1,180.0,Fall,1
2722,11-14-2025,P-09 Taste My Rainbow,2,2,0,2.0,P,28,11,1,111.0,Fall,2
2723,11-14-2025,P-03 Blows Pop,3,1,0,17.0,P,25,15,0,85.0,Fall,3
2724,11-14-2025,P-05 Jaw Breakers,3,0,1,22.0,P,23,15,2,87.0,Fall,4
2725,11-14-2025,P-08 Nutty Buddies,1,2,1,-5.0,P,18,20,2,-13.0,Fall,5
2726,11-14-2025,P-02 Spikes and Ike’s,1,3,0,-17.0,P,18,22,0,-35.0,Fall,6
2727,11-14-2025,P-07 Reese’s Pieces (of ass),1,3,0,-8.0,P,15,25,0,-61.0,Fall,7
2728,11-14-2025,P-04 The SnM’s,1,3,0,-9.0,P,10,29,1,-124.0,Fall,8
2729,11-14-2025,P-06 Hot Ta-Mamas!,1,3,0,-19.0,P,7,32,1,-230.0,Fall,9
2730,11-21-2025,P-01 Pop rocks cock blocks,3,1,0,6.0,P,35,8,1,186.0,Fall,1
2731,11-21-2025,P-03 Blows Pop,4,0,0,28.0,P,29,15,0,113.0,Fall,2
2732,11-21-2025,P-09 Taste My Rainbow,0,4,0,-31.0,P,28,15,1,80.0,Fall,3
2733,11-21-2025,P-05 Jaw Breakers,3,1,0,25.0,P,26,16,2,112.0,Fall,4
2734,11-21-2025,P-08 Nutty Buddies,1,3,0,-7.0,P,19,23,2,-20.0,Fall,5
2735,11-21-2025,P-02 Spikes and Ike’s,0,0,4,0.0,P,18,22,4,-35.0,Fall,6
2736,11-21-2025,P-07 Reese’s Pieces (of ass),0,0,4,0.0,P,15,25,4,-61.0,Fall,7
2737,11-21-2025,P-04 The SnM’s,1,3,0,-21.0,P,11,32,1,-145.0,Fall,8
2738,11-21-2025,P-06 Hot Ta-Mamas!,0,0,4,0.0,P,7,32,5,-230.0,Fall,9
2739,08-22-2025,R-02 Guardians of The Net,4,0,0,31.0,R,4,0,0,31.0,Fall,1
2740,08-22-2025,R-03 Thunderballz,3,1,0,22.0,R,3,1,0,22.0,Fall,2
2741,08-22-2025,R-06 Spike Men: Days of the Slay Past,3,1,0,8.0,R,3,1,0,8.0,Fall,3
2742,08-22-2025,R-05 The PowerPass Girls,2,2,0,-10.0,R,2,2,0,-10.0,Fall,4
2743,08-22-2025,R-04 Spiketastic Seven,0,4,0,-21.0,R,0,4,0,-21.0,Fall,5
2744,08-22-2025,R-01 Hulk-Smash,0,4,0,-30.0,R,0,4,0,-30.0,Fall,6
2745,09-05-2025,R-02 Guardians of The Net,3,1,0,17.0,R,7,1,0,48.0,Fall,1
2746,09-05-2025,R-03 Thunderballz,3,1,0,7.0,R,6,2,0,29.0,Fall,2
2747,09-05-2025,R-06 Spike Men: Days of the Slay Past,0,4,0,-24.0,R,3,5,0,-16.0,Fall,3
2748,09-05-2025,R-01 Hulk-Smash,3,1,0,6.0,R,3,5,0,-24.0,Fall,4
2749,09-05-2025,R-05 The PowerPass Girls,1,3,0,-26.0,R,3,5,0,-36.0,Fall,5
2750,09-05-2025,R-04 Spiketastic Seven,2,2,0,20.0,R,2,6,0,-1.0,Fall,6
2751,09-12-2025,R-02 Guardians of The Net,3,1,0,13.0,R,10,2,0,61.0,Fall,1
2752,09-12-2025,R-03 Thunderballz,4,0,0,16.0,R,10,2,0,45.0,Fall,2
2753,09-12-2025,R-06 Spike Men: Days of the Slay Past,2,2,0,-3.0,R,5,7,0,-19.0,Fall,3
2754,09-12-2025,R-01 Hulk-Smash,1,3,0,-12.0,R,4,8,0,-36.0,Fall,4
2755,09-12-2025,R-05 The PowerPass Girls,1,3,0,-10.0,R,4,8,0,-46.0,Fall,5
2756,09-12-2025,R-04 Spiketastic Seven,1,3,0,-4.0,R,3,9,0,-5.0,Fall,6
2757,09-19-2025,R-02 Guardians of The Net,4,0,0,25.0,R,14,2,0,86.0,Fall,1
2758,09-19-2025,R-03 Thunderballz,3,0,1,22.0,R,13,2,1,67.0,Fall,2
2759,09-19-2025,R-06 Spike Men: Days of the Slay Past,2,1,1,8.0,R,7,8,1,-11.0,Fall,3
2760,09-19-2025,R-05 The PowerPass Girls,2,2,0,0.0,R,6,10,0,-46.0,Fall,4
2761,09-19-2025,R-01 Hulk-Smash,0,4,0,-30.0,R,4,12,0,-66.0,Fall,5
2762,09-19-2025,R-04 Spiketastic Seven,0,4,0,-25.0,R,3,13,0,-30.0,Fall,6
2763,09-26-2025,R-02 Guardians of The Net,3,1,0,12.0,R,17,3,0,98.0,Fall,1
2764,09-26-2025,R-03 Thunderballz,3,1,0,23.0,R,16,3,1,90.0,Fall,2
2765,09-26-2025,R-06 Spike Men: Days of the Slay Past,3,1,0,7.0,R,10,9,1,-4.0,Fall,3
2766,09-26-2025,R-05 The PowerPass Girls,1,3,0,-3.0,R,7,13,0,-49.0,Fall,4
2767,09-26-2025,R-01 Hulk-Smash,2,2,0,-4.0,R,6,14,0,-70.0,Fall,5
2768,09-26-2025,R-04 Spiketastic Seven,0,4,0,-35.0,R,3,17,0,-65.0,Fall,6
2769,10-10-2025,R-03 Thunderballz,4,0,0,34.0,R,20,3,1,124.0,Fall,1
2770,10-10-2025,R-02 Guardians of The Net,2,2,0,-8.0,R,19,5,0,90.0,Fall,2
2771,10-10-2025,R-06 Spike Men: Days of the Slay Past,1,3,0,-8.0,R,11,12,1,-12.0,Fall,3
2772,10-10-2025,R-05 The PowerPass Girls,3,1,0,16.0,R,10,14,0,-33.0,Fall,4
2773,10-10-2025,R-01 Hulk-Smash,1,3,0,-6.0,R,7,17,0,-76.0,Fall,5
2774,10-10-2025,R-04 Spiketastic Seven,1,3,0,-28.0,R,4,20,0,-93.0,Fall,6
2775,10-17-2025,R-03 Thunderballz,3,1,0,17.0,R,23,4,1,141.0,Fall,1
2776,10-17-2025,R-02 Guardians of The Net,4,0,0,35.0,R,23,5,0,125.0,Fall,2
2777,10-17-2025,R-06 Spike Men: Days of the Slay Past,2,2,0,-1.0,R,13,14,1,-13.0,Fall,3
2778,10-17-2025,R-05 The PowerPass Girls,0,4,0,-30.0,R,10,18,0,-63.0,Fall,4
2779,10-17-2025,R-01 Hulk-Smash,1,3,0,-16.0,R,8,20,0,-92.0,Fall,5
2780,10-17-2025,R-04 Spiketastic Seven,2,2,0,-5.0,R,6,22,0,-98.0,Fall,6
2781,10-24-2025,R-03 Thunderballz,4,0,0,17.0,R,27,4,1,158.0,Fall,1
2782,10-24-2025,R-02 Guardians of The Net,2,2,0,12.0,R,25,7,0,137.0,Fall,2
2783,10-24-2025,R-06 Spike Men: Days of the Slay Past,2,2,0,-3.0,R,15,16,1,-16.0,Fall,3
2784,10-24-2025,R-05 The PowerPass Girls,2,2,0,3.0,R,12,20,0,-60.0,Fall,4
2785,10-24-2025,R-01 Hulk-Smash,2,2,0,0.0,R,10,22,0,-92.0,Fall,5
2786,10-24-2025,R-04 Spiketastic Seven,0,4,0,-29.0,R,6,26,0,-127.0,Fall,6
2787,11-07-2025,R-03 Thunderballz,4,0,0,43.0,R,31,4,1,201.0,Fall,1
2788,11-07-2025,R-02 Guardians of The Net,1,3,0,-12.0,R,26,10,0,125.0,Fall,2
2789,11-07-2025,R-06 Spike Men: Days of the Slay Past,1,3,0,-31.0,R,16,19,1,-47.0,Fall,3
2790,11-07-2025,R-05 The PowerPass Girls,3,1,0,23.0,R,15,21,0,-37.0,Fall,4
2791,11-07-2025,R-01 Hulk-Smash,1,3,0,-18.0,R,11,25,0,-110.0,Fall,5
2792,11-07-2025,R-04 Spiketastic Seven,2,2,0,-5.0,R,8,28,0,-132.0,Fall,6
2793,11-14-2025,R-03 Thunderballz,3,1,0,-6.0,R,34,5,1,195.0,Fall,1
2794,11-14-2025,R-02 Guardians of The Net,3,1,0,20.0,R,29,11,0,145.0,Fall,2
2795,11-14-2025,R-05 The PowerPass Girls,3,1,0,10.0,R,18,22,0,-27.0,Fall,3
2796,11-14-2025,R-06 Spike Men: Days of the Slay Past,1,3,0,-3.0,R,17,22,1,-50.0,Fall,4
2797,11-14-2025,R-01 Hulk-Smash,2,2,0,9.0,R,13,27,0,-101.0,Fall,5
2798,11-14-2025,R-04 Spiketastic Seven,0,4,0,-30.0,R,8,32,0,-162.0,Fall,6
2799,11-21-2025,R-03 Thunderballz,2,2,0,-11.0,R,36,7,1,184.0,Fall,1
2800,11-21-2025,R-02 Guardians of The Net,4,0,0,31.0,R,33,11,0,176.0,Fall,2
2801,11-21-2025,R-06 Spike Men: Days of the Slay Past,4,0,0,17.0,R,21,22,1,-33.0,Fall,3
2802,11-21-2025,R-05 The PowerPass Girls,0,4,0,-20.0,R,18,26,0,-47.0,Fall,4
2803,11-21-2025,R-01 Hulk-Smash,0,4,0,-15.0,R,13,31,0,-116.0,Fall,5
2804,11-21-2025,R-04 Spiketastic Seven,2,2,0,-2.0,R,10,34,0,-164.0,Fall,6
2805,08-22-2025,S-08 - Goldi-Blocks,4,0,0,39.0,S,4,0,0,39.0,Fall,1
2806,08-22-2025,S-05 - The Prince And The Passer,4,0,0,24.0,S,4,0,0,24.0,Fall,2
2807,08-22-2025,S-07 - The Blockyardigans,4,0,0,23.0,S,4,0,0,23.0,Fall,3
2808,08-22-2025,S-15 - Green Eggs & Slam,3,1,0,17.0,S,3,1,0,17.0,Fall,4
2809,08-22-2025,S-12 - Dragon Tales And Hits,3,1,0,15.0,S,3,1,0,15.0,Fall,5
2810,08-22-2025,S-11 - Bumpty Dumpty v1,3,1,0,15.0,S,3,1,0,15.0,Fall,6
2811,08-22-2025,S-01 - Duck Duck Ace,3,1,0,4.0,S,3,1,0,4.0,Fall,7
2812,08-22-2025,S-18 - Six Blind Mice,2,1,1,11.0,S,2,1,1,11.0,Fall,8
2813,08-22-2025,S-09 - Bibbidi Boppity Boom!,2,2,0,15.0,S,2,2,0,15.0,Fall,9
2814,08-22-2025,S-13 - Block A Bye Baby,2,2,0,0.0,S,2,2,0,0.0,Fall,10
2815,08-22-2025,S-14 - Slam I Am,2,2,0,-2.0,S,2,2,0,-2.0,Fall,11
2816,08-22-2025,S-16 - If You Give A Mouse A Set,2,2,0,-5.0,S,2,2,0,-5.0,Fall,12
2817,08-22-2025,S-10 - Bump-ty Dump-tys,1,3,0,-4.0,S,1,3,0,-4.0,Fall,13
2818,08-22-2025,S-06 - Twinkerbells,0,3,1,-26.0,S,0,3,1,-26.0,Fall,14
2819,08-22-2025,S-02 - Itsy Bitsy Spikers,0,4,0,-22.0,S,0,4,0,-22.0,Fall,15
2820,08-22-2025,S-17 - Horton Hits A Shoot,0,4,0,-32.0,S,0,4,0,-32.0,Fall,16
2821,08-22-2025,S-04 - Little Red Spikers,0,4,0,-34.0,S,0,4,0,-34.0,Fall,17
2822,08-22-2025,S-03 - Not The Gumdrop Aces,0,4,0,-38.0,S,0,4,0,-38.0,Fall,18
2823,09-05-2025,S-05 - The Prince And The Passer,4,0,0,26.0,S,8,0,0,50.0,Fall,1
2824,09-05-2025,S-08 - Goldi-Blocks,3,1,0,7.0,S,7,1,0,46.0,Fall,2
2825,09-05-2025,S-12 - Dragon Tales And Hits,4,0,0,25.0,S,7,1,0,40.0,Fall,3
2826,09-05-2025,S-07 - The Blockyardigans,3,1,0,4.0,S,7,1,0,27.0,Fall,4
2827,09-05-2025,S-09 - Bibbidi Boppity Boom!,3,1,0,20.0,S,5,3,0,35.0,Fall,5
2828,09-05-2025,S-15 - Green Eggs & Slam,2,2,0,9.0,S,5,3,0,26.0,Fall,6
2829,09-05-2025,S-16 - If You Give A Mouse A Set,3,1,0,2.0,S,5,3,0,-3.0,Fall,7
2830,09-05-2025,S-13 - Block A Bye Baby,2,2,0,23.0,S,4,4,0,23.0,Fall,8
2831,09-05-2025,S-01 - Duck Duck Ace,1,3,0,2.0,S,4,4,0,6.0,Fall,9
2832,09-05-2025,S-11 - Bumpty Dumpty v1,1,3,0,-13.0,S,4,4,0,2.0,Fall,10
2833,09-05-2025,S-10 - Bump-ty Dump-tys,2,2,0,4.0,S,3,5,0,0.0,Fall,11
2834,09-05-2025,S-14 - Slam I Am,1,3,0,-16.0,S,3,5,0,-18.0,Fall,12
2835,09-05-2025,S-04 - Little Red Spikers,3,1,0,12.0,S,3,5,0,-22.0,Fall,13
2836,09-05-2025,S-18 - Six Blind Mice,0,4,0,-30.0,S,2,5,1,-19.0,Fall,14
2837,09-05-2025,S-02 - Itsy Bitsy Spikers,2,2,0,11.0,S,2,6,0,-11.0,Fall,15
2838,09-05-2025,S-06 - Twinkerbells,1,3,0,-27.0,S,1,6,1,-53.0,Fall,16
2839,09-05-2025,S-03 - Not The Gumdrop Aces,1,3,0,-27.0,S,1,7,0,-65.0,Fall,17
2840,09-05-2025,S-17 - Horton Hits A Shoot,0,4,0,-32.0,S,0,8,0,-64.0,Fall,18
2841,09-12-2025,S-07 - The Blockyardigans,4,0,0,61.0,S,11,1,0,88.0,Fall,1
2842,09-12-2025,S-05 - The Prince And The Passer,2,2,0,6.0,S,10,2,0,56.0,Fall,2
2843,09-12-2025,S-08 - Goldi-Blocks,2,2,0,-7.0,S,9,3,0,39.0,Fall,3
2844,09-12-2025,S-01 - Duck Duck Ace,4,0,0,52.0,S,8,4,0,58.0,Fall,4
2845,09-12-2025,S-12 - Dragon Tales And Hits,1,3,0,1.0,S,8,4,0,41.0,Fall,5
2846,09-12-2025,S-11 - Bumpty Dumpty v1,4,0,0,23.0,S,8,4,0,25.0,Fall,6
2847,09-12-2025,S-04 - Little Red Spikers,4,0,0,20.0,S,7,5,0,-2.0,Fall,7
2848,09-12-2025,S-13 - Block A Bye Baby,2,2,0,1.0,S,6,6,0,24.0,Fall,8
2849,09-12-2025,S-02 - Itsy Bitsy Spikers,4,0,0,30.0,S,6,6,0,19.0,Fall,9
2850,09-12-2025,S-09 - Bibbidi Boppity Boom!,1,3,0,-24.0,S,6,6,0,11.0,Fall,10
2851,09-12-2025,S-15 - Green Eggs & Slam,1,3,0,-21.0,S,6,6,0,5.0,Fall,11
2852,09-12-2025,S-16 - If You Give A Mouse A Set,1,3,0,-24.0,S,6,6,0,-27.0,Fall,12
2853,09-12-2025,S-10 - Bump-ty Dump-tys,1,3,0,-9.0,S,4,8,0,-9.0,Fall,13
2854,09-12-2025,S-18 - Six Blind Mice,1,3,0,-28.0,S,3,8,1,-47.0,Fall,14
2855,09-12-2025,S-03 - Not The Gumdrop Aces,2,2,0,3.0,S,3,9,0,-62.0,Fall,15
2856,09-12-2025,S-14 - Slam I Am,0,4,0,-100.0,S,3,9,0,-118.0,Fall,16
2857,09-12-2025,S-17 - Horton Hits A Shoot,2,2,0,39.0,S,2,10,0,-25.0,Fall,17
2858,09-12-2025,S-06 - Twinkerbells,0,4,0,-23.0,S,1,10,1,-76.0,Fall,18
2859,09-19-2025,S-05 - The Prince And The Passer,3,1,0,37.0,S,13,3,0,93.0,Fall,1
2860,09-19-2025,S-07 - The Blockyardigans,2,2,0,-10.0,S,13,3,0,78.0,Fall,2
2861,09-19-2025,S-11 - Bumpty Dumpty v1,3,1,0,17.0,S,11,5,0,42.0,Fall,3
2862,09-19-2025,S-01 - Duck Duck Ace,2,2,0,8.0,S,10,6,0,66.0,Fall,4
2863,09-19-2025,S-08 - Goldi-Blocks,1,3,0,-6.0,S,10,6,0,33.0,Fall,5
2864,09-19-2025,S-16 - If You Give A Mouse A Set,4,0,0,29.0,S,10,6,0,2.0,Fall,6
2865,09-19-2025,S-12 - Dragon Tales And Hits,1,3,0,-6.0,S,9,7,0,35.0,Fall,7
2866,09-19-2025,S-09 - Bibbidi Boppity Boom!,3,1,0,14.0,S,9,7,0,25.0,Fall,8
2867,09-19-2025,S-04 - Little Red Spikers,2,2,0,-2.0,S,9,7,0,-4.0,Fall,9
2868,09-19-2025,S-02 - Itsy Bitsy Spikers,2,1,1,8.0,S,8,7,1,27.0,Fall,10
2869,09-19-2025,S-15 - Green Eggs & Slam,1,3,0,-23.0,S,7,9,0,-18.0,Fall,11
2870,09-19-2025,S-13 - Block A Bye Baby,0,3,1,-22.0,S,6,9,1,2.0,Fall,12
2871,09-19-2025,S-18 - Six Blind Mice,3,1,0,16.0,S,6,9,1,-31.0,Fall,13
2872,09-19-2025,S-10 - Bump-ty Dump-tys,2,2,0,-1.0,S,6,10,0,-10.0,Fall,14
2873,09-19-2025,S-03 - Not The Gumdrop Aces,2,2,0,-10.0,S,5,11,0,-72.0,Fall,15
2874,09-19-2025,S-14 - Slam I Am,2,2,0,3.0,S,5,11,0,-115.0,Fall,16
2875,09-19-2025,S-17 - Horton Hits A Shoot,1,3,0,-27.0,S,3,13,0,-52.0,Fall,17
2876,09-19-2025,S-06 - Twinkerbells,1,3,0,-25.0,S,2,13,1,-101.0,Fall,18
2877,09-26-2025,S-07 - The Blockyardigans,2,1,1,6.0,S,15,4,1,84.0,Fall,1
2878,09-26-2025,S-05 - The Prince And The Passer,2,2,0,-18.0,S,15,5,0,75.0,Fall,2
2879,09-26-2025,S-11 - Bumpty Dumpty v1,3,1,0,32.0,S,14,6,0,74.0,Fall,3
2880,09-26-2025,S-08 - Goldi-Blocks,4,0,0,24.0,S,14,6,0,57.0,Fall,4
2881,09-26-2025,S-01 - Duck Duck Ace,3,1,0,8.0,S,13,7,0,74.0,Fall,5
2882,09-26-2025,S-12 - Dragon Tales And Hits,4,0,0,33.0,S,13,7,0,68.0,Fall,6
2883,09-26-2025,S-09 - Bibbidi Boppity Boom!,3,1,0,23.0,S,12,8,0,48.0,Fall,7
2884,09-26-2025,S-16 - If You Give A Mouse A Set,1,3,0,-32.0,S,11,9,0,-30.0,Fall,8
2885,09-26-2025,S-02 - Itsy Bitsy Spikers,2,2,0,5.0,S,10,9,1,32.0,Fall,9
2886,09-26-2025,S-04 - Little Red Spikers,1,3,0,-14.0,S,10,10,0,-18.0,Fall,10
2887,09-26-2025,S-03 - Not The Gumdrop Aces,4,0,0,22.0,S,9,11,0,-50.0,Fall,11
2888,09-26-2025,S-10 - Bump-ty Dump-tys,2,2,0,-11.0,S,8,12,0,-21.0,Fall,12
2889,09-26-2025,S-13 - Block A Bye Baby,1,3,0,-16.0,S,7,12,1,-14.0,Fall,13
2890,09-26-2025,S-15 - Green Eggs & Slam,0,3,1,-14.0,S,7,12,1,-32.0,Fall,14
2891,09-26-2025,S-18 - Six Blind Mice,1,3,0,-6.0,S,7,12,1,-37.0,Fall,15
2892,09-26-2025,S-14 - Slam I Am,2,2,0,9.0,S,7,13,0,-106.0,Fall,16
2893,09-26-2025,S-17 - Horton Hits A Shoot,0,4,0,-38.0,S,3,17,0,-90.0,Fall,17
2894,09-26-2025,S-06 - Twinkerbells,0,4,0,-13.0,S,2,17,1,-114.0,Fall,18
2895,10-10-2025,S-07 - The Blockyardigans,3,1,0,10.0,S,18,5,1,94.0,Fall,1
2896,10-10-2025,S-11 - Bumpty Dumpty v1,4,0,0,64.0,S,18,6,0,138.0,Fall,2
2897,10-10-2025,S-05 - The Prince And The Passer,2,2,0,5.0,S,17,7,0,80.0,Fall,3
2898,10-10-2025,S-01 - Duck Duck Ace,2,2,0,5.0,S,15,9,0,79.0,Fall,4
2899,10-10-2025,S-12 - Dragon Tales And Hits,1,3,0,-9.0,S,14,10,0,59.0,Fall,5
2900,10-10-2025,S-08 - Goldi-Blocks,0,4,0,-18.0,S,14,10,0,39.0,Fall,6
2901,10-10-2025,S-09 - Bibbidi Boppity Boom!,2,2,0,-10.0,S,14,10,0,38.0,Fall,7
2902,10-10-2025,S-16 - If You Give A Mouse A Set,3,1,0,19.0,S,14,10,0,-11.0,Fall,8
2903,10-10-2025,S-02 - Itsy Bitsy Spikers,3,0,1,23.0,S,13,9,2,55.0,Fall,9
2904,10-10-2025,S-04 - Little Red Spikers,2,2,0,-6.0,S,12,12,0,-24.0,Fall,10
2905,10-10-2025,S-03 - Not The Gumdrop Aces,2,1,1,-5.0,S,11,12,1,-55.0,Fall,11
2906,10-10-2025,S-15 - Green Eggs & Slam,3,1,0,6.0,S,10,13,1,-26.0,Fall,12
2907,10-10-2025,S-10 - Bump-ty Dump-tys,2,2,0,-1.0,S,10,14,0,-22.0,Fall,13
2908,10-10-2025,S-14 - Slam I Am,2,2,0,36.0,S,9,15,0,-70.0,Fall,14
